Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,HeuristicExecution Number
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",20,27,10,BFS,c1,h1,12
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",25,32,12,BFS,c2,h1,12
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,19,7,BFS,c3,h1,12
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,22,8,BFS,c4,h1,12
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",20,22,8,BFS,c1,h1,13
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",25,32,12,BFS,c2,h1,13
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,17,6,BFS,c3,h1,13
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,29,11,BFS,c4,h1,13
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",20,19,7,BFS,c1,h1,14
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",25,24,9,BFS,c2,h1,14
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,17,6,BFS,c3,h1,14
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,20,7,BFS,c4,h1,14
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",20,27,10,BFS,c1,h1,15
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",25,24,9,BFS,c2,h1,15
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,24,9,BFS,c3,h1,15
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,29,11,BFS,c4,h1,15
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",20,17,6,BFS,c1,h1,16
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",25,29,11,BFS,c2,h1,16
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,22,8,BFS,c3,h1,16
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,22,8,BFS,c4,h1,16
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",20,19,7,BFS,c1,h1,17
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",25,19,7,BFS,c2,h1,17
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,27,10,BFS,c3,h1,17
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,32,12,BFS,c4,h1,17
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",20,29,11,BFS,c1,h1,18
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",25,27,10,BFS,c2,h1,18
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,24,9,BFS,c3,h1,18
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,32,12,BFS,c4,h1,18
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",20,32,12,BFS,c1,h1,19
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",25,32,12,BFS,c2,h1,19
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,29,11,BFS,c3,h1,19
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,19,7,BFS,c4,h1,19
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",20,17,6,BFS,c1,h1,20
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",25,22,8,BFS,c2,h1,20
"(21, 25)","(22, 24)","[(21, 25), (21, 24), (22, 24)]",23,22,8,BFS,c3,h1,20
"(21, 25)","(22, 24)","[(21, 25), (22, 25), (22, 24)]",24,29,11,BFS,c4,h1,20
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (14, 17), (14, 18), (15, 18), (16, 18), (17, 18), (18, 18), (18, 19), (19, 19), (20, 19), (21, 19), (21, 20), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1760,891,BFS,c1,h1,1
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (15, 15), (16, 15), (16, 16), (16, 17), (17, 17), (17, 18), (18, 18), (19, 18), (20, 18), (21, 18), (21, 19), (21, 20), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1751,885,BFS,c2,h1,1
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (17, 18), (17, 19), (17, 20), (17, 21), (17, 22), (17, 23), (17, 24), (18, 24), (18, 25), (18, 26), (19, 26), (20, 26), (20, 27), (20, 28), (21, 28), (21, 29), (22, 29), (22, 30)]",275,1733,875,BFS,c3,h1,1
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (15, 18), (15, 19), (16, 19), (16, 20), (17, 20), (18, 20), (18, 21), (19, 21), (20, 21), (21, 21), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",239,1748,884,BFS,c4,h1,1
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (15, 15), (15, 16), (16, 16), (16, 17), (16, 18), (17, 18), (18, 18), (19, 18), (20, 18), (21, 18), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1752,886,BFS,c1,h1,2
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (15, 15), (15, 16), (15, 17), (16, 17), (17, 17), (18, 17), (18, 18), (19, 18), (20, 18), (20, 19), (21, 19), (21, 20), (21, 21), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1760,891,BFS,c2,h1,2
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (15, 16), (15, 17), (16, 17), (17, 17), (18, 17), (19, 17), (19, 18), (20, 18), (20, 19), (21, 19), (21, 20), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",272,1748,884,BFS,c3,h1,2
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (14, 17), (14, 18), (15, 18), (15, 19), (16, 19), (17, 19), (18, 19), (18, 20), (19, 20), (19, 21), (20, 21), (21, 21), (21, 22), (21, 23), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",238,1747,883,BFS,c4,h1,2
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (16, 15), (16, 16), (17, 16), (17, 17), (17, 18), (18, 18), (19, 18), (20, 18), (20, 19), (20, 20), (20, 21), (21, 21), (21, 22), (21, 23), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1751,885,BFS,c1,h1,3
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (14, 17), (15, 17), (16, 17), (16, 18), (16, 19), (16, 20), (17, 20), (18, 20), (19, 20), (19, 21), (19, 22), (19, 23), (19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1749,885,BFS,c2,h1,3
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (15, 16), (16, 16), (16, 17), (16, 18), (17, 18), (18, 18), (18, 19), (19, 19), (19, 20), (20, 20), (21, 20), (21, 21), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",270,1760,891,BFS,c3,h1,3
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (15, 16), (15, 17), (15, 18), (16, 18), (17, 18), (17, 19), (18, 19), (19, 19), (20, 19), (20, 20), (20, 21), (20, 22), (20, 23), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",239,1721,868,BFS,c4,h1,3
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (14, 17), (14, 18), (15, 18), (15, 19), (16, 19), (16, 20), (16, 21), (17, 21), (17, 22), (18, 22), (19, 22), (20, 22), (20, 23), (21, 23), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1757,889,BFS,c1,h1,4
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (14, 17), (15, 17), (15, 18), (15, 19), (16, 19), (17, 19), (18, 19), (19, 19), (20, 19), (20, 20), (21, 20), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1760,891,BFS,c2,h1,4
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (16, 15), (17, 15), (17, 16), (18, 16), (19, 16), (19, 17), (19, 18), (20, 18), (20, 19), (21, 19), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",267,1748,883,BFS,c3,h1,4
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (15, 16), (15, 17), (15, 18), (16, 18), (17, 18), (18, 18), (18, 19), (19, 19), (20, 19), (20, 20), (21, 20), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",236,1736,876,BFS,c4,h1,4
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (14, 17), (15, 17), (15, 18), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22), (16, 23), (17, 23), (18, 23), (19, 23), (19, 24), (19, 25), (19, 26), (19, 27), (19, 28), (19, 29), (20, 29), (20, 30), (21, 30), (22, 30)]",250,1745,883,BFS,c1,h1,5
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (14, 17), (14, 18), (15, 18), (16, 18), (17, 18), (17, 19), (17, 20), (17, 21), (18, 21), (18, 22), (19, 22), (20, 22), (21, 22), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1744,881,BFS,c2,h1,5
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (13, 19), (14, 19), (15, 19), (16, 19), (17, 19), (17, 20), (17, 21), (17, 22), (17, 23), (17, 24), (17, 25), (18, 25), (19, 25), (19, 26), (19, 27), (19, 28), (19, 29), (19, 30), (20, 30), (21, 30), (22, 30)]",268,1721,868,BFS,c3,h1,5
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (15, 16), (15, 17), (15, 18), (16, 18), (16, 19), (16, 20), (16, 21), (17, 21), (17, 22), (17, 23), (17, 24), (17, 25), (17, 26), (18, 26), (19, 26), (19, 27), (19, 28), (19, 29), (19, 30), (20, 30), (21, 30), (22, 30)]",249,1733,875,BFS,c4,h1,5
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (15, 16), (15, 17), (15, 18), (16, 18), (17, 18), (18, 18), (19, 18), (20, 18), (20, 19), (20, 20), (21, 20), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1760,891,BFS,c1,h1,6
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (15, 16), (15, 17), (15, 18), (15, 19), (15, 20), (16, 20), (17, 20), (18, 20), (19, 20), (19, 21), (20, 21), (21, 21), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1744,881,BFS,c2,h1,6
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (15, 15), (15, 16), (16, 16), (16, 17), (17, 17), (17, 18), (18, 18), (18, 19), (18, 20), (18, 21), (19, 21), (19, 22), (20, 22), (21, 22), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",274,1736,876,BFS,c3,h1,6
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (14, 17), (14, 18), (15, 18), (15, 19), (15, 20), (15, 21), (16, 21), (17, 21), (17, 22), (18, 22), (18, 23), (18, 24), (18, 25), (19, 25), (19, 26), (19, 27), (19, 28), (19, 29), (20, 29), (21, 29), (22, 29), (22, 30)]",233,1731,874,BFS,c4,h1,6
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (15, 16), (16, 16), (16, 17), (17, 17), (18, 17), (18, 18), (19, 18), (19, 19), (19, 20), (19, 21), (19, 22), (19, 23), (20, 23), (21, 23), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1755,888,BFS,c1,h1,7
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (16, 15), (16, 16), (16, 17), (16, 18), (17, 18), (17, 19), (17, 20), (17, 21), (17, 22), (18, 22), (18, 23), (19, 23), (19, 24), (20, 24), (21, 24), (21, 25), (21, 26), (21, 27), (21, 28), (22, 28), (22, 29), (22, 30)]",295,1737,878,BFS,c2,h1,7
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (15, 18), (16, 18), (17, 18), (18, 18), (18, 19), (18, 20), (19, 20), (20, 20), (21, 20), (21, 21), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",275,1748,883,BFS,c3,h1,7
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (13, 19), (13, 20), (13, 21), (13, 22), (14, 22), (15, 22), (16, 22), (17, 22), (18, 22), (18, 23), (18, 24), (19, 24), (20, 24), (21, 24), (21, 25), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",243,1739,879,BFS,c4,h1,7
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (15, 16), (16, 16), (17, 16), (18, 16), (19, 16), (20, 16), (21, 16), (22, 16), (22, 17), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1760,891,BFS,c1,h1,8
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (16, 14), (16, 15), (16, 16), (17, 16), (18, 16), (19, 16), (19, 17), (19, 18), (19, 19), (20, 19), (20, 20), (20, 21), (20, 22), (20, 23), (21, 23), (21, 24), (21, 25), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1743,880,BFS,c2,h1,8
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (14, 17), (14, 18), (14, 19), (14, 20), (14, 21), (14, 22), (14, 23), (15, 23), (15, 24), (15, 25), (15, 26), (15, 27), (16, 27), (16, 28), (16, 29), (16, 30), (17, 30), (18, 30), (19, 30), (20, 30), (21, 30), (22, 30)]",271,1745,883,BFS,c3,h1,8
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (14, 16), (15, 16), (15, 17), (16, 17), (16, 18), (17, 18), (18, 18), (19, 18), (20, 18), (20, 19), (20, 20), (21, 20), (21, 21), (21, 22), (21, 23), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",239,1745,882,BFS,c4,h1,8
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (15, 16), (15, 17), (16, 17), (16, 18), (17, 18), (17, 19), (18, 19), (18, 20), (19, 20), (19, 21), (20, 21), (20, 22), (20, 23), (21, 23), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1729,872,BFS,c1,h1,9
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (15, 16), (15, 17), (15, 18), (16, 18), (17, 18), (17, 19), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1752,886,BFS,c2,h1,9
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (15, 16), (16, 16), (16, 17), (16, 18), (16, 19), (17, 19), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",269,1744,881,BFS,c3,h1,9
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (14, 17), (15, 17), (15, 18), (15, 19), (15, 20), (16, 20), (16, 21), (17, 21), (18, 21), (18, 22), (19, 22), (20, 22), (21, 22), (21, 23), (21, 24), (21, 25), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",247,1729,872,BFS,c4,h1,9
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (15, 16), (15, 17), (15, 18), (16, 18), (16, 19), (16, 20), (17, 20), (18, 20), (19, 20), (19, 21), (19, 22), (19, 23), (20, 23), (21, 23), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1745,882,BFS,c1,h1,10
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (14, 17), (15, 17), (15, 18), (15, 19), (15, 20), (16, 20), (16, 21), (17, 21), (18, 21), (19, 21), (20, 21), (20, 22), (20, 23), (20, 24), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1741,880,BFS,c2,h1,10
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (14, 17), (15, 17), (15, 18), (16, 18), (17, 18), (18, 18), (19, 18), (20, 18), (21, 18), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",268,1744,881,BFS,c3,h1,10
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (15, 15), (15, 16), (15, 17), (16, 17), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22), (16, 23), (16, 24), (17, 24), (18, 24), (19, 24), (20, 24), (21, 24), (21, 25), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",264,1727,871,BFS,c4,h1,10
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (13, 19), (14, 19), (14, 20), (15, 20), (16, 20), (16, 21), (16, 22), (17, 22), (18, 22), (19, 22), (20, 22), (20, 23), (21, 23), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1745,882,BFS,c1,h1,11
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (15, 15), (16, 15), (16, 16), (16, 17), (17, 17), (18, 17), (18, 18), (18, 19), (18, 20), (19, 20), (20, 20), (21, 20), (21, 21), (21, 22), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1736,876,BFS,c2,h1,11
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (16, 19), (17, 19), (17, 20), (17, 21), (17, 22), (18, 22), (18, 23), (18, 24), (19, 24), (20, 24), (20, 25), (21, 25), (21, 26), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",276,1741,880,BFS,c3,h1,11
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (18, 15), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (19, 20), (19, 21), (19, 22), (19, 23), (20, 23), (20, 24), (20, 25), (20, 26), (20, 27), (20, 28), (20, 29), (20, 30), (21, 30), (22, 30)]",256,1733,875,BFS,c4,h1,11
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (15, 16), (15, 17), (15, 18), (16, 18), (16, 19), (16, 20), (17, 20), (17, 21), (18, 21), (19, 21), (20, 21), (21, 21), (21, 22), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1733,874,BFS,c1,h1,12
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (13, 19), (14, 19), (14, 20), (15, 20), (15, 21), (15, 22), (15, 23), (15, 24), (15, 25), (15, 26), (15, 27), (16, 27), (17, 27), (18, 27), (18, 28), (19, 28), (19, 29), (19, 30), (20, 30), (21, 30), (22, 30)]",295,1729,873,BFS,c2,h1,12
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (14, 17), (14, 18), (15, 18), (15, 19), (15, 20), (15, 21), (15, 22), (16, 22), (17, 22), (18, 22), (18, 23), (19, 23), (20, 23), (21, 23), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",266,1745,882,BFS,c3,h1,12
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (14, 18), (14, 19), (15, 19), (16, 19), (16, 20), (16, 21), (17, 21), (18, 21), (19, 21), (19, 22), (19, 23), (19, 24), (20, 24), (20, 25), (21, 25), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",247,1749,885,BFS,c4,h1,12
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (14, 17), (15, 17), (15, 18), (16, 18), (16, 19), (16, 20), (17, 20), (18, 20), (19, 20), (19, 21), (19, 22), (20, 22), (20, 23), (20, 24), (20, 25), (20, 26), (21, 26), (21, 27), (21, 28), (21, 29), (21, 30), (22, 30)]",250,1721,868,BFS,c1,h1,13
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (15, 15), (15, 16), (15, 17), (16, 17), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22), (17, 22), (17, 23), (17, 24), (18, 24), (19, 24), (19, 25), (19, 26), (20, 26), (20, 27), (20, 28), (21, 28), (21, 29), (21, 30), (22, 30)]",295,1733,876,BFS,c2,h1,13
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (15, 15), (16, 15), (16, 16), (17, 16), (18, 16), (18, 17), (18, 18), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (18, 24), (19, 24), (19, 25), (19, 26), (20, 26), (20, 27), (21, 27), (21, 28), (21, 29), (22, 29), (22, 30)]",271,1739,879,BFS,c3,h1,13
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (19, 15), (19, 16), (19, 17), (20, 17), (21, 17), (22, 17), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",247,1748,883,BFS,c4,h1,13
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (13, 19), (13, 20), (13, 21), (13, 22), (14, 22), (14, 23), (15, 23), (15, 24), (16, 24), (17, 24), (18, 24), (19, 24), (19, 25), (20, 25), (20, 26), (20, 27), (20, 28), (21, 28), (21, 29), (22, 29), (22, 30)]",250,1729,873,BFS,c1,h1,14
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (15, 16), (15, 17), (16, 17), (16, 18), (16, 19), (16, 20), (17, 20), (18, 20), (19, 20), (20, 20), (21, 20), (21, 21), (22, 21), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1747,883,BFS,c2,h1,14
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (14, 17), (14, 18), (14, 19), (15, 19), (16, 19), (16, 20), (16, 21), (17, 21), (18, 21), (19, 21), (19, 22), (19, 23), (19, 24), (20, 24), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",264,1733,874,BFS,c3,h1,14
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (16, 14), (16, 15), (16, 16), (17, 16), (17, 17), (17, 18), (17, 19), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (18, 24), (19, 24), (20, 24), (20, 25), (21, 25), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",265,1745,882,BFS,c4,h1,14
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (15, 16), (16, 16), (16, 17), (17, 17), (17, 18), (18, 18), (19, 18), (19, 19), (19, 20), (19, 21), (20, 21), (20, 22), (21, 22), (21, 23), (21, 24), (21, 25), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1731,873,BFS,c1,h1,15
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (15, 15), (15, 16), (15, 17), (16, 17), (17, 17), (18, 17), (18, 18), (18, 19), (19, 19), (19, 20), (20, 20), (21, 20), (21, 21), (21, 22), (21, 23), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1759,890,BFS,c2,h1,15
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (15, 16), (16, 16), (17, 16), (17, 17), (17, 18), (17, 19), (17, 20), (17, 21), (18, 21), (19, 21), (20, 21), (20, 22), (20, 23), (21, 23), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",262,1745,882,BFS,c3,h1,15
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (14, 19), (14, 20), (14, 21), (15, 21), (16, 21), (17, 21), (17, 22), (18, 22), (18, 23), (18, 24), (19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",242,1739,879,BFS,c4,h1,15
"(13, 14)","(22, 30)","[(13, 14), (14, 14), (15, 14), (15, 15), (16, 15), (16, 16), (16, 17), (17, 17), (17, 18), (18, 18), (18, 19), (18, 20), (18, 21), (18, 22), (19, 22), (20, 22), (21, 22), (21, 23), (22, 23), (22, 24), (22, 25), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",250,1751,885,BFS,c1,h1,16
"(13, 14)","(22, 30)","[(13, 14), (13, 15), (14, 15), (14, 16), (14, 17), (14, 18), (14, 19), (15, 19), (15, 20), (16, 20), (16, 21), (17, 21), (17, 22), (17, 23), (18, 23), (19, 23), (20, 23), (20, 24), (21, 24), (21, 25), (21, 26), (22, 26), (22, 27), (22, 28), (22, 29), (22, 30)]",295,1753,887,BFS,c2,h1,16
